forward_x_mean,forward_x_var,forward_yaw_mean,forward_yaw_var,forward_z_mean,forward_z_var,left_x_mean,left_x_var,left_yaw_mean,left_yaw_var,left_z_mean,left_z_var,right_x_mean,right_x_var,right_yaw_mean,right_yaw_var,right_z_mean,right_z_var,forward_num,left_num,right_num
0.017651933955573032,0.004718895116976078,0.014452367454840798,0.006276095775753075,-0.24266010464626,0.0044504310293137445,0.00014756223901474488,0.0008348668457732264,0.543742577317089,0.00405450121731045,-0.00041103256710312854,0.00021640962447166246,0.003566332668658124,0.0009113153484033577,-0.5448027473096027,0.004065513092975576,-0.0001895514071382434,0.00022759251153314322,9317,3868,3775
0.017821406913693633,0.004542239741740218,0.01403179799294606,0.006269497972720509,-0.24076021237410372,0.004583532408064987,-0.0013982833765625923,0.0008477010621066781,0.5438710632077379,0.004035936801747993,0.00011066996398785905,0.00020899198147276797,0.0028355517376237502,0.0009073729915426282,-0.5454748712805353,0.004090869805077066,-0.0004941572642375923,0.0002362676663930157,9403,3709,3848
0.016805355437722654,0.004960050790308353,0.013912303933487864,0.0062752487431047,-0.24504122943930098,0.003932001596977375,3.2477785083050755e-05,0.00085784432593308,0.5442711569621826,0.0040977750557346475,-0.0002348762508122773,0.00020844056782502583,0.004186158739654711,0.0008821640841057455,-0.545675664862663,0.004005580406438256,-0.001130275164680552,0.000238135010734793,10469,3269,3222
0.016990831189889536,0.004662623124656213,0.013654431861465897,0.006320147745170823,-0.2425620496579249,0.004398756097124962,0.00025456112131034143,0.0008456889711409568,0.5448802641970321,0.004048584755785698,-0.0003674472390712096,0.0002097179645460914,0.0024208921532443517,0.0009117076592255608,-0.5455573513691776,0.00397303854657205,-0.00023011664983313505,0.00022541410233554277,10122,3403,3435
0.018065146363520315,0.004941795794819114,0.01414079729759012,0.006308483568151495,-0.2479579472961341,0.003633277849140647,0.0007280847177064899,0.0009069839334439731,0.545531244178465,0.003879035899530368,-8.590015320415468e-06,0.00022382121402391797,0.002951354336548553,0.0008937116343695562,-0.5437641903931637,0.004162891751994062,-0.00015392422602996734,0.0002368015772852408,10343,3355,3262
0.015839187456354892,0.004312358533270625,0.016219909707107853,0.006237196223382882,-0.23506877895785072,0.005336038366110322,0.0002615766061905086,0.0008473364003747338,0.5421279707421606,0.0040862665777351695,-0.000641569402774887,0.00021578676352746004,0.0027411337717044987,0.0008837532116769566,-0.543630616678994,0.004084542744797713,-0.0006047290881004559,0.00023293122174855617,8382,4353,4225
0.016705022567428448,0.004410121326286168,0.01384282040564205,0.006224117854997924,-0.23650688088009122,0.005205572640822436,-9.098373289190569e-05,0.000835418069888354,0.5459951691522351,0.004069629503864613,-0.00019661156408853065,0.0002191640537003783,0.003910122588591233,0.0008663797945819278,-0.5435329388968552,0.004130325715187329,-0.0005316779583315306,0.00021564708316181605,8996,4172,3792
0.016039843344377264,0.004612816583718052,0.014639929410975675,0.006184587219166275,-0.23866317924385552,0.004864264744028427,-0.0005765966545182524,0.0007991581238067317,0.5433886553324393,0.004210440338647139,-0.0005490397713670348,0.00021047556861948134,0.003945046795372157,0.0008577764793823243,-0.5447124280427632,0.004068607176109695,-0.0006164148078400672,0.00021969648195903862,9808,3542,3610
0.01699317349206417,0.00469930400242976,0.01472668139473118,0.006263011121879728,-0.24095802915934758,0.004598753530725895,0.00033810307472661446,0.0008231359261150569,0.5447737876498782,0.004010496191990621,-7.916518008595829e-05,0.0002081843226397824,0.003606991166494567,0.0008535416789052877,-0.5432340223871639,0.004129619432688891,-0.00022323014030993824,0.00023105187646414054,9156,3899,3905
0.018510809165744418,0.004921874237071669,0.014839818905823851,0.0061582981960850965,-0.24756062200777884,0.0035911619649553975,6.67021672480858e-05,0.0008215423777314628,0.5435353481568295,0.004112224007539851,3.8751894636494676e-05,0.0002157542368350945,0.003700632221503424,0.000958626128386264,-0.5441458859427609,0.0042118662352421884,-0.00034088580362189367,0.00023140092100889492,9783,3613,3564
0.018920012605177814,0.005050386539546973,0.015699845134911683,0.00624070166563362,-0.24835020124136115,0.0034915338631323137,0.000267027884777185,0.0008581237671892906,0.5426462058760849,0.004153288144213218,-0.0003081857049531694,0.00022006495878136662,0.0029772047569103935,0.0009329498349570887,-0.5425900394880174,0.004017098292581075,-0.000606629973143534,0.0002261385698483532,10521,3226,3213
0.01609539960808528,0.0047295286263112895,0.015281363152289775,0.006229775322632477,-0.24204314292377951,0.004341584426303914,0.00014604109449326813,0.0008307094798645903,0.5428759246601594,0.004227316788988859,-0.0005754628958641005,0.00020983290300649601,0.004262822966425966,0.000867781723950291,-0.5439035655100108,0.0039665058437547114,-0.0003037215956361779,0.00023377041096388278,9595,3669,3696
0.017279121358462466,0.00482726890882651,0.014234337380261926,0.0062623238391218165,-0.2454447528877394,0.003934073508131739,0.0007360899872849602,0.0008817483098607379,0.5426940833735854,0.004041439690633513,-0.00021215066572858457,0.0002096784850370987,0.0036524260490664014,0.0008686579510330149,-0.5463909774226122,0.004091364674271348,-0.0003543822704671893,0.0002281133088236209,9840,3623,3497
0.018206138199860857,0.0048041497089838575,0.014250579749804064,0.006377763246798346,-0.24500363554042576,0.003996222908137953,-0.0003560248078317989,0.0008497181273123377,0.5447964853297815,0.0038377922834363374,0.00038295448864413223,0.0002156191766171866,0.0035632560043505515,0.0009126800567317265,-0.5442513797038003,0.004057950112623749,-0.0006795097036972842,0.00024017624006099483,10332,3273,3355
0.01708715697161382,0.004847049747492359,0.014202227859233646,0.006249067591196514,-0.2450613659009445,0.004162598434637894,0.0004997658913791965,0.0008410542506730166,0.5451677624812178,0.003988182722483659,-4.9673886591185826e-05,0.00020939667659547557,0.003898628120389421,0.0008894770340868882,-0.5439409553558578,0.004174473799254585,-0.0004738725219983511,0.0002247209247562484,9992,3494,3474
0.017185752030897977,0.004557357707734518,0.015637779368453515,0.006137425949378575,-0.23826211768260686,0.005004807547194931,-0.0005426272014518837,0.000835026671045553,0.543451767958604,0.004168666387698083,-6.134606026983881e-05,0.00020488765911704738,0.002681227073364529,0.0008699608784515011,-0.5428267011664235,0.004162218764589523,-0.0006263639775062993,0.00022564636431283343,9169,3850,3941
0.01758554359699273,0.004801200348715996,0.014708120786061383,0.006305149772164655,-0.24238989503630806,0.004369307493213913,-0.000345360928263853,0.0008237014565484808,0.5444837314415709,0.003985387290686579,0.00028405399614823734,0.0002054110203593502,0.003325002872179429,0.0008902118178398898,-0.5435214890914274,0.0040908976442568645,-0.0007710531533867928,0.0002331882375584062,9318,3915,3727
0.01820555664214269,0.004763023186494738,0.014984429823915396,0.00619280488212005,-0.24231244525607237,0.004376075022593021,2.8902620259359718e-05,0.0008303101817107233,0.5442766462053571,0.004094890021287655,-0.0004988678499617266,0.00021412558027948913,0.00241176713895305,0.0009191444275482888,-0.5430274726876435,0.004169783629817959,-0.0006324509083882538,0.00022931278750083854,9878,3598,3484
0.017022205010502302,0.004610819409619459,0.014374841704776684,0.006362116251159474,-0.24087830208941718,0.004681745548077861,-0.0011694149597710763,0.0008007590080204287,0.5443185938946377,0.004016512918945456,-0.00014747612629577428,0.00021107396300834518,0.003280032615188241,0.000898676488317251,-0.5443764732858687,0.003952434569298252,-0.00033880279041573246,0.0002284548293829762,9593,3781,3586
0.01739366805951822,0.004765548950120018,0.014700490208701794,0.006333123584496143,-0.24395577453402442,0.004131332592625832,0.001257592108247743,0.0008638093876364199,0.5438379640704741,0.003938304766583741,0.00042859777275862116,0.00021720916117455545,0.0030199629604680664,0.0008947140583189496,-0.5441636626432588,0.004080545960098086,-0.0009178074250731762,0.0002307798560914883,9725,3723,3512
0.01585551684642781,0.004471525570430803,0.014091259795696804,0.006169564249549341,-0.23705420070913497,0.005198266001623692,-0.0009538556261015643,0.0007969860158059802,0.5435312622938903,0.004198764006036692,-7.616729767647478e-05,0.00020806416942776624,0.003570342724246812,0.0008570600362296279,-0.545721333632885,0.004096665711173946,-3.143921474736848e-05,0.00022819504227907634,9533,3654,3773
0.017025035929541115,0.004900506669678884,0.0142109894187915,0.006233007070910142,-0.24621752991796902,0.0037801036926882387,0.0014988725882649663,0.000839390786866439,0.5442378998906204,0.003982092313342418,3.406180444396849e-05,0.00020788272576246616,0.0033127319890292714,0.0009139683284230478,-0.5448446362780959,0.004206300472420966,-0.0007825546727060497,0.0002330061803470843,9966,3457,3537
0.017088164808132758,0.004617417960263625,0.014738506142520865,0.006251934256076851,-0.2391974812564461,0.004960430225182957,-0.00021602609760187582,0.000810511380253363,0.5450495368334368,0.004077885885425846,-0.0001525612955061805,0.00020877566262908934,0.003315514457818553,0.0008455217824028597,-0.5428605053306285,0.004076855475581219,-9.884491809823895e-07,0.00021953721952659952,9716,3624,3620
0.01767897594725943,0.004792823514285121,0.01487493476540021,0.006245524577141831,-0.24166359035749102,0.0043538453884128855,-0.000698410664368915,0.0008139650149437351,0.5430762141733216,0.004167567836158669,-0.0006161231767440656,0.0002070403566369465,0.0037886912430026305,0.0008594381011279646,-0.5445671008604207,0.003998251262437596,-0.0007957246615501806,0.00022679064442839375,9605,3694,3661
0.011034709968214524,0.003096468841750263,0.014736083309755564,0.0062726059733125596,-0.20964492061425163,0.00820754008639755,-0.00251038446916153,0.000692487319143521,0.5444067765914765,0.004038056577500428,-1.8025303363119826e-05,0.0001778027258457874,0.005291049055393194,0.0007103341044154695,-0.5436857872114172,0.004095370889566598,8.391719362694227e-05,0.00020472901801359798,8390,4206,4364
0.017901124881915954,0.004681156154365648,0.014188207361608135,0.006319826279883277,-0.24241716606680427,0.004456261871203145,-0.0003999489937149437,0.0008342078869475275,0.5442276042373169,0.004040776098386291,6.655311364553185e-05,0.00022042406302714656,0.0037091254189027755,0.0008803215356585864,-0.5448826624694483,0.00399795685145189,-0.00063911453305676,0.00022768258753108408,9694,3686,3580
0.018074512553523915,0.004933047299926754,0.01448184107517734,0.0061347151993092494,-0.24738373945093878,0.003591026405702672,0.0007520766240787936,0.0008475836663993788,0.5440586536854237,0.004189421824828628,-0.0005042375577194196,0.0002147955679507458,0.0027672634267074687,0.0009361267799772697,-0.5444029612114242,0.004185025615837046,-0.00011580218718867825,0.00023399424791637667,9957,3552,3451
0.01725489854512347,0.004576832406828299,0.015301426827256966,0.006221739281459821,-0.24164813324045875,0.004615748354034397,0.0007183733846383982,0.000870689986155169,0.5447135654659152,0.004054054064345101,-8.791659280532684e-05,0.00021194938125087152,0.0014404224565112676,0.0008713186931776349,-0.5420716523677788,0.004148116448452018,0.00019176649071692655,0.00022797092376664318,9528,3693,3739
0.017000983988103065,0.004686768196965533,0.014637409502622583,0.006199949087021443,-0.2423736990563588,0.004495330124824691,0.0001723411145051275,0.0008519409664569347,0.5427623193261969,0.004201309405128403,-0.00013795993578811084,0.00020650593899560084,0.003325186027071843,0.0008995781433089653,-0.5453213716842926,0.004048669325655064,-0.00020174580043628708,0.00022951529418462985,9846,3509,3605
0.016461878556941378,0.004811539353678082,0.014346353709697723,0.00624288449266453,-0.2424733857944852,0.00420887309004751,0.0003835806124416139,0.0007940439632848116,0.5445248612733645,0.004152205299531336,-0.0002948010996713161,0.00021963796184586677,0.0034246037743989838,0.0009004216603838756,-0.5442377740516213,0.0040197384060370695,-0.001069331641012467,0.00023327373412855096,9760,3638,3562
0.01650215837703699,0.004794558064653726,0.014875307080765792,0.006276726505510965,-0.24349650907587403,0.004222765823236121,0.00016395930196427344,0.0008377587714529015,0.5435402806150619,0.004093259066348145,-0.0006261330857012943,0.00021170107472700232,0.004165917506468779,0.0008750185340614075,-0.5439849616673254,0.004016604140530428,-8.965929749026384e-05,0.00023157802803701986,10085,3396,3479
0.016015391354127828,0.004446272627277313,0.014238883804058517,0.006233091154833977,-0.23943251119551015,0.004980378140648081,-0.0010365919606998635,0.0008435424132071756,0.544504751971063,0.003928087301705489,-0.00012449122389737236,0.00021721612246309454,0.003912495786072074,0.0008914042750308615,-0.5444503319662958,0.004251994779665461,0.00019192317465925864,0.00022329418960660008,9349,3702,3909
0.015600449426435768,0.004518038467288395,0.01411726463603527,0.006279614513351408,-0.2333916623705201,0.005546520048954499,-0.0008636541006896756,0.0007261248474806497,0.544825659973695,0.0040071906811569025,-2.27530102288016e-05,0.0001936944788865025,0.0048701578485403,0.000820693116749102,-0.544409153193672,0.0041024211765428205,-0.0006665300236276098,0.0002176072438774234,9615,3659,3686
0.018328583259653995,0.004821732200700836,0.014128874098718549,0.006293991783347188,-0.24471211882040894,0.003931728307375586,0.0006014875306832993,0.0008922281850846208,0.5438291793990323,0.004046122983292353,-0.00022599522260603237,0.0002168447285701521,0.0027790890939507484,0.0008829985429304573,-0.5453866214375169,0.004043304685879123,-0.0007613319192447864,0.00023168408110467862,9340,3927,3693
0.01756866173882975,0.004854658078099724,0.015121999794583951,0.006223091589077964,-0.24479875137524815,0.003977070388383887,0.00010265311232124594,0.0008683818467318793,0.5438884607112131,0.003990838117330085,-0.0008180533913168485,0.00021530955572429144,0.0039052642071185336,0.0009062097225639724,-0.5430868145509499,0.004218332775117593,-2.5912544544771202e-05,0.00023673738696240135,9999,3487,3474
0.017898641687200803,0.004661840772416346,0.015219790272629187,0.006214748130324177,-0.24205230227749377,0.004492297405578257,-0.0012175575725840331,0.0008042540952354206,0.5433755800911799,0.004080967461770258,0.00019565535575558508,0.00020538010349175048,0.0031988683604795066,0.0009103767200300518,-0.5434002353556485,0.004141819759419273,-0.00046688838650159423,0.00023188817083113995,9934,3441,3585
0.017196117208369173,0.004706028463005723,0.015331891134948549,0.006345704850247139,-0.24194040902506203,0.004504501328157505,-0.0007376605357240329,0.0007861677861213648,0.5419292676477138,0.003852444920773592,-0.00017936195019022019,0.00020747900194096808,0.0022591457289968795,0.0008949032608568025,-0.5444733504363141,0.004113965542332176,-0.00018854878570634425,0.0002283811867187433,10061,3368,3531
0.018433114018264196,0.00475773067853717,0.01490724791459284,0.006224649928082328,-0.2428038152244498,0.0042465390420852135,-0.0009513861131552758,0.000818078558873762,0.5432380854650968,0.004064713271065045,0.00010962795102766078,0.00020932283186397623,0.0030186169751842944,0.0008980083921824589,-0.5443521481234928,0.00413720668554304,-0.0010213132744050103,0.00023517397201414108,9507,3721,3732
0.017964225974055316,0.004929535147835637,0.015925359712363172,0.006268198533983628,-0.24626656711933856,0.003925453181678706,0.00024560256437821824,0.0008458917098645615,0.5427102568655303,0.003965673240660745,0.00011666138966878255,0.00021247518842564287,0.004142819160932632,0.0008864839334308827,-0.5419101319372407,0.004147431264605816,-1.2068028576336766e-05,0.00023066657813286954,10527,3300,3133
0.017297173455802065,0.004896565990241585,0.015719748961252788,0.006244520059122986,-0.24661587896443085,0.0036663938954677885,0.0001420072918457979,0.0008229020014171703,0.5413491910250317,0.0041420471187190305,-0.00024350542759260751,0.00021364554639341496,0.0038191387026392885,0.0008742977513680751,-0.543784885743975,0.004019236924471249,-0.0004612107768591182,0.00023261550817014586,10526,3156,3278
0.015908454399618407,0.00458305343847023,0.013470027345039997,0.006195595387652252,-0.23955276614021478,0.004830422475869371,-0.00020705258278307,0.000824058515393585,0.5453979861995663,0.004151045208714953,3.130145061117859e-05,0.0002132549208890047,0.004089097517512859,0.0008555680444875844,-0.5452383732932103,0.004101755597970919,-0.0001886486682408644,0.00022444201518312493,9658,3631,3671
0.017024512626059043,0.004885215010280107,0.014816907528908022,0.006237852949619974,-0.24485963653858905,0.0041518582046781915,0.00018338082318610334,0.0008294022537139722,0.5426827288688497,0.00403116135132841,-0.00029345552258669064,0.00020251998491773457,0.0027664089149079117,0.000878476703886924,-0.5447720220825274,0.004150625533581565,-0.00013200167223071375,0.00023225097542026524,10850,3008,3102
0.018001307938489253,0.005005894906479626,0.01458180394180157,0.006321232198950378,-0.24632080629450412,0.0037733016509731813,0.0005187213910865,0.0008717000279863925,0.5429815089639607,0.00396826456762089,-0.0004821802263601486,0.00021466416474185754,0.003053110179204142,0.0009077389482948892,-0.5452490640550728,0.004049451336813675,-0.000600414798858969,0.0002409221560800806,10188,3406,3366
0.01762644454742668,0.004867494852117212,0.014702330455612702,0.006150679577268561,-0.2448989261423526,0.003984521627204695,0.0008622245027937888,0.0008497894715901717,0.5438221172942485,0.004164825151774827,-3.80088610993062e-05,0.00021596039608739917,0.002809837274949251,0.0008714125510404131,-0.5440387274527164,0.004210595895140707,-0.00042020586107023626,0.00024763476115371465,10601,3147,3212
0.018208003569159463,0.004915202440964438,0.013989614625579906,0.006263918984639958,-0.2439493115004986,0.004104300575673022,0.0007381927633729978,0.0008419256725768228,0.5449545137733023,0.00410299375575353,-0.0005416480425035906,0.0002150365946785376,0.003448580033023508,0.0008933381804017801,-0.5445538899830562,0.004032013406812639,-0.00038797484555678905,0.00023366832423265448,9627,3755,3578
0.018959006650634047,0.004925233769589697,0.014546577475647766,0.006123331820050595,-0.2473989075232217,0.003646244679731195,-0.00036132586379339625,0.0009019815506477658,0.5427123161411959,0.004120205232364581,1.259173284032281e-05,0.0002197391306227158,0.002841456437044448,0.0009059535207910413,-0.5455921464898188,0.004304394605786676,-0.0006203702190927249,0.00023660143668562233,10474,3257,3229
0.01743407642077033,0.004707643718512692,0.0146450999017266,0.006263219666267216,-0.24200571196783213,0.0043957283700441566,0.00021428822250386769,0.0008255462605350061,0.5437766311304231,0.004051179657210603,-7.632998757142643e-05,0.00020192820422581387,0.0027663712904923907,0.0008879536247896779,-0.5443494552645404,0.004087723241673673,-0.0007777006533037298,0.0002344391634962888,9561,3711,3688
0.015775371828565473,0.004594757083035739,0.013963738099884158,0.006239278184847887,-0.23974874984698324,0.004649500466769755,-0.00010914028510913586,0.0008130357556753099,0.5445804601092528,0.00408954938902772,-0.00020348374529093272,0.00021427201559662726,0.0037918632623379824,0.00085862730071406,-0.5449437055638228,0.004088297372405484,-0.00046114533666580444,0.0002271110152712031,9473,3707,3780
0.015485156942774225,0.0045490375227262665,0.014001694206521417,0.00625662429879056,-0.23815901650149987,0.004961434489688464,-0.0005456151367227789,0.0008032060327570132,0.5437113500555865,0.004010986820377295,-0.0003778173103141679,0.00020361959792680073,0.004218647724542862,0.0008526369860472714,-0.545758872090081,0.004133958038278139,-0.0004036513095603459,0.0002208318033063315,9657,3598,3705
0.01716896950608433,0.004756237661242055,0.014387100037961903,0.006262668130505503,-0.24357884538055646,0.004045591849687103,-0.00027406397887638637,0.0008551941842829827,0.54350537109375,0.004113791598354067,-0.0002528823443821498,0.00021559874347606818,0.004463552062710126,0.0008611201100787801,-0.5452205839611235,0.004019756138724932,-0.0007153858031545366,0.00022588000096689697,10100,3500,3360
0.017526804428146775,0.0046070820997433405,0.013957893303706285,0.006315811033472,-0.23892256703520354,0.004893066216179989,-0.0006664144618073263,0.0007832964096828901,0.5435140544824955,0.004059970162433333,-0.0005591245061795598,0.00021411068355550917,0.0034735141584426453,0.0008858474694078654,-0.5461239955974951,0.003985212974139224,-0.00036895616609503154,0.0002244626453614287,9498,3849,3613
0.016964045693390366,0.00467741792687592,0.015108204472986058,0.006214335539488425,-0.24047601946443167,0.0047573981639614455,-3.3454187037128714e-05,0.0008328074102323239,0.5423000110420165,0.004096779156229115,-0.00012664248754489066,0.00021795822936548134,0.00410904125118932,0.0008882682894282057,-0.5447742824689716,0.004125237544840547,-0.0004228753739214958,0.00023682254666409136,9862,3573,3525
0.017028947852379815,0.0046113481366301026,0.014177364993315218,0.006271049453125222,-0.24087769640896167,0.004684654283017444,-0.0006163197980132155,0.0008350668712395088,0.5438834241641465,0.004078261345217463,-0.00013323791565433626,0.0002133571562148396,0.003480076291350425,0.0008780548201499556,-0.5452578321020352,0.004044407711935816,-0.0004799417177215738,0.000222287148759955,9653,3720,3587
0.017153806073635265,0.004785250369570343,0.01395037235674213,0.006285555405298663,-0.2421980279842626,0.004452894896986385,0.0001041166679876467,0.0008202356581631457,0.5456470040087591,0.004002020150768179,0.00012860495840484772,0.00021503291200915622,0.003128056600589665,0.0008450169711871168,-0.5439932604839252,0.0040941132027661606,-0.0006669279481571208,0.0002291733550552472,9661,3582,3717
0.01701951103092437,0.0049046589085214405,0.015411744822424654,0.006211329104563157,-0.24555624299751164,0.003927557285537605,0.00042004191878771893,0.000812416067282708,0.5421730701148526,0.0040973576452508305,-0.0004908091530787935,0.00021591583483014976,0.0038539103006935554,0.0009175487355216811,-0.5442240118436074,0.004128066062348113,-0.00010029634792510777,0.00022426942205204094,9859,3597,3504
0.017660362186001206,0.004887094865763664,0.013769627344317553,0.006272537969109058,-0.24619368860702506,0.003596130035331475,-0.0009247590257133517,0.0008318840184499633,0.5454393723146085,0.0039388467786809845,-0.0006452202796936035,0.0002360132293120158,0.0043480566723529,0.0009088701644175999,-0.5449055597625677,0.004164457162634405,-0.0008073469589159907,0.00023327951139565637,10496,3142,3322
0.01620766890153948,0.0045142758665097215,0.014279680428835137,0.006238487432949725,-0.23753291828526868,0.00515414092744496,-0.0002248495504118802,0.0008089808247443008,0.5431374528607802,0.00413790427435588,-0.0008016017776497076,0.0002066937526819849,0.0032426711498238746,0.0008816419804557287,-0.5457346012951982,0.004038128313834049,0.0001500845727925476,0.00022772053684435076,9199,3903,3858
0.017078062432902365,0.004730355786441195,0.013972146975479188,0.006110596487170547,-0.24127393787895263,0.004641671649854409,-0.0002755502415768927,0.0008245366893869341,0.5438286296482193,0.004149689075945208,-0.0003320115904568294,0.00021904134271998,0.003138944540093376,0.0008514023570400616,-0.5457742436298751,0.004258952971833977,-0.00020963555634623827,0.00022556726643377606,9816,3580,3564
0.016814975755172847,0.004759734923204455,0.015766128782372043,0.006141610396116452,-0.24335378723946308,0.004389503602113753,-0.00010873877901470142,0.0008143584155856621,0.5415150900798001,0.004114261738988617,3.400741264834041e-05,0.00021293117482150257,0.0031239666253437223,0.0009059071682830592,-0.5434168863238429,0.004264571293659364,-0.00032053350603682113,0.00023095720166558568,10598,3078,3284
0.016760227902565594,0.00478979262696876,0.014341851384322672,0.0062372366543840055,-0.2434979878607458,0.00423459991733501,0.0003590392348033044,0.0008666934796975076,0.5444274173669343,0.0039884583042662245,-0.00011674423594580515,0.00022096933417794132,0.003272319459424942,0.0008684202507072509,-0.5443523944368227,0.004193110956336715,-0.00021152789144258957,0.0002281006986240462,9843,3518,3599
0.015703771584996386,0.0046297723474838315,0.014219807443632531,0.006181128414527755,-0.24139589963562583,0.0047538526955374924,0.0003607979391942781,0.0007758260902768252,0.5435915466138579,0.004096984832924185,0.00031654592344023725,0.0001980590113669069,0.0038197729655228326,0.0009009283831881302,-0.5454232161742631,0.004182455801210351,0.00030019957425812967,0.00024056766370526565,9706,3590,3664
0.015512504526515947,0.004418265495386124,0.013514349087528939,0.006329427630526979,-0.23801477774841726,0.004991079003029296,0.0007231883835374264,0.0008219121891411507,0.5439872054118601,0.0037894719880972017,-0.00043937331121490997,0.0002124940035390045,0.0038033025609562694,0.000901653908575686,-0.546201084660289,0.004264568290428404,-0.00017797277098522977,0.00022388469490156743,8768,4161,4031
