variance_x,variance_yaw,variance_z,mean_x,up_x,low_x,mean_yaw,up_yaw,low_yaw,mean_z,up_z,low_z
0.0008538453852833074,0.007600152871948965,0.0015825043503983995,0.021290613570258167,0.021487120006164408,0.021094107134351926,0.014684438206294023,0.015270709088455453,0.014098167324132592,-0.2289365311785572,-0.22866900910787458,-0.22920405324923981
0.0018585714930453878,0.003492423870514734,0.002001123203162751,0.024561497587448557,0.024851416666760523,0.02427157850813659,0.016557131257463265,0.016954552095658663,0.016159710419267868,-0.25313658150402707,-0.2528357494736543,-0.25343741353439986
0.00276348516260548,0.0071108834176240865,0.003950263896594009,0.014594079107633778,0.014947600524860835,0.01424055769040672,0.016564349915186072,0.0171314359341571,0.015997263896215044,-0.24202811808364108,-0.24160544925936064,-0.24245078690792152
0.003380043908721563,0.00642283732714561,0.003131982725992223,0.017776837591258365,0.01816781200044227,0.01738586318207446,0.02074835302791816,0.021287305691172827,0.020209400364663496,-0.23810465174239087,-0.2377282974790665,-0.23848100600571523
0.002571916623227642,0.007286040757051772,0.004156745950892326,0.009412693086528283,0.009753741162460429,0.009071645010596137,0.013046129465263658,0.013620157309540349,0.012472101620986966,-0.22649527392894217,-0.22606169925894126,-0.22692884859894308
0.002989076317983053,0.005709066033115576,0.0034934561921515124,0.02116747252825984,0.021535140384508194,0.020799804672011483,0.013094923846203031,0.013603047829705209,0.012586799862700853,-0.23527064487856436,-0.2348731653081199,-0.2356681244490088
0.0028181682003766573,0.006537786005200911,0.0038499230936185312,0.012371567270262245,0.012728569243086584,0.012014565297437906,0.012683063560999316,0.013226817619632177,0.012139309502366455,-0.21843971879077817,-0.21802245260876918,-0.21885698497278716
0.00293928419466406,0.0071865494056742125,0.003614166142023161,0.015771749465234523,0.016136342150015453,0.015407156780453592,0.01870586209540112,0.019275957274916756,0.018135766915885487,-0.22359385076212737,-0.22318956242079516,-0.2239981391034596
0.00355452318983763,0.006174498690224741,0.0042931230557153545,0.016797166878819207,0.0171981054487304,0.016396228308908016,0.01313827121179149,0.013666701877415744,0.012609840546167237,-0.24550495735445327,-0.24506432759078994,-0.2459455871181166
0.0037718283654408313,0.006170902256740813,0.003428366944359615,0.019805874993211216,0.020218887422996698,0.019392862563425733,0.01470845535655618,0.015236732103404612,0.014180178609707746,-0.2452036047504216,-0.24480984546288728,-0.24559736403795593
0.003988564649814175,0.00611376146907709,0.0037129208344472333,0.021190150101873653,0.021614863027999403,0.020765437175747904,0.01656491298044748,0.01709073819327799,0.016039087767616974,-0.2421472706479998,-0.24173749607563072,-0.24255704522036886
0.0022615666321127203,0.0056719135193762345,0.0013816546672923322,0.01577557021820742,0.016095380082366276,0.015455760354048565,0.014635711101939761,0.015142179044293824,0.014129243159585698,-0.24472130348867438,-0.24447133404984847,-0.2449712729275003
0.003932708865490437,0.006583830702651785,0.004006558652497696,0.014227484505289396,0.014649213110570875,0.013805755900007917,0.0157241782402768,0.016269843730597727,0.015178512749955873,-0.24238711806637256,-0.2419614481937958,-0.2428127879389493
