variance_x,variance_yaw,variance_z,mean_x,up_x,low_x,mean_yaw,up_yaw,low_yaw,mean_z,up_z,low_z
4.8279728021514164e-05,0.03530453998868499,0.0011813878006814566,0.00842418891830728,0.008501033176762584,0.008347344659851976,0.48554414431759174,0.48762213834576973,0.48346615028941375,-0.008787670307457515,-0.008407546336437694,-0.009167794278477337
9.104880947873473e-05,0.025497241768181165,0.0023203188042768596,0.0003559377661396996,0.00046146538829451117,0.00025041014398488804,0.5000327152071267,0.5017986538806914,0.49826677653356194,-0.012032076490360342,-0.011499351774523736,-0.012564801206196947
3.126615466742168e-05,0.021243985553813897,0.0004289344555212653,0.00552822584266461,0.0055900653829733336,0.005466386302355887,0.5191517619135111,0.5207636950207793,0.5175398288062428,-0.01251512058139728,-0.012286073647019195,-0.012744167515775366
6.0824644053905706e-05,0.016163214507438066,0.0005166047538121286,-0.0012679469193687225,-0.0011816949927690077,-0.0013541988459684373,0.5264509274444333,0.527856951933307,0.5250449029555597,-0.0014192774780838354,-0.0011679105048664942,-0.0016706444513011765
7.604411790227028e-05,0.021929110548207904,0.00047056941651952726,0.00102436028950737,0.001120801317243456,0.0009279192617712842,0.5039701962145483,0.5056079157331158,0.5023324766959808,-0.006534512103668502,-0.00629460623856519,-0.006774417968771814
0.00011809487109144892,0.021594295797148944,0.0010563433934518516,0.0027223604487022607,0.0028425438621838372,0.0026021770352206842,0.499402352777042,0.5010275218144502,0.4977771837396337,-0.009829785733520283,-0.009470341453554179,-0.010189230013486388
7.192235605462835e-05,0.013058647537094686,0.0005633509474595917,-0.0041076743004433485,-0.004013883342965277,-0.00420146525792142,0.527930616015074,0.5291944153329743,0.5266668166971736,-0.004422658079873788,-0.004160164593494956,-0.004685151566252619
0.0001020601902584501,0.014690791615672768,0.0003598463111549261,0.003983992529141834,0.00409571928880183,0.0038722657694818382,0.532656948182875,0.533997401259391,0.531316495106359,-0.008332467479765591,-0.008122676145970219,-0.008542258813560964
7.15088916614064e-05,0.01071258355173896,0.0002760013434158353,0.004354737134319835,0.004448258112355193,0.004261216156284477,0.5191233672116297,0.5202680262125906,0.5179787082106687,-0.0027125999087146235,-0.002528867988238419,-0.0028963318291908282
6.844597060271739e-05,0.009249497399761736,0.000275282729078903,0.0017866259584440904,0.0018781221378759594,0.0016951297790122213,0.5300790045690363,0.5311426284601801,0.5290153806778926,0.0005106867107401665,0.0006941792873701035,0.00032719413411022954
0.00010503770893234114,0.01739686341598118,0.00039172426810842997,0.00586635666488441,0.005979701474360162,0.0057530118554086586,0.5289007038931375,0.5303593988903429,0.5274420088959321,-0.0009496412292896732,-0.0007307545888997511,-0.0011685278696795952
8.18071022499352e-05,0.02083789540062704,0.0006310102584408644,0.004558845015750957,0.004658873691954426,0.004458816339547487,0.519857890404975,0.5214543426922277,0.5182614381177223,0.0037639996596053986,0.004041809245068144,0.003486190074142653
8.904766343191124e-05,0.009204929432964186,0.00028553044198782447,0.004066470175935957,0.004170831668265358,0.003962108683606556,0.5379303093666816,0.5389913676700553,0.536869251063308,0.0020466120240832985,0.0022334887537565316,0.0018597352944100655
0.0001389016388358995,0.009760976835958182,0.00032685926385883483,0.004209879085141874,0.004340220581191327,0.004079537589092421,0.5062110346034253,0.5073036709862698,0.5051183982205808,-0.003133353492427546,-0.002933409013837184,-0.003333297971017908
7.726829894628845e-05,0.014733989016228757,0.0005014918284353758,-0.0029304622576397633,-0.0028332480608456263,-0.0030276764544339,0.5401560389719509,0.5414984613632108,0.5388136165806909,-0.0010694448616341702,-0.0008217819656215404,-0.0013171077576468
0.0001906499155564129,0.012926249474916763,0.0005707207395239668,-0.005541620593641466,-0.00538891767946033,-0.005694323507822603,0.5262177359220438,0.5274751122601345,0.524960359583953,-0.0012724795971032613,-0.0010082747116533532,-0.0015366844825531695
7.398209031566772e-05,0.011120432427162286,0.0003324472738881447,0.006343444846708038,0.006438569331046552,0.006248320362369524,0.5309773350455084,0.5321435802052765,0.5298110898857402,-0.0005693080840648651,-0.0003676617157962323,-0.0007709544523334979
0.00013879473224819036,0.008699647360124425,0.00036057989026027065,0.0036928710800837507,0.003823162407370264,0.0035625797527972375,0.5210000390298751,0.5220315642270962,0.5199685138326541,-0.0024784621667404945,-0.002268457102555196,-0.002688467230925793
0.00010724045854300172,0.009403543871753784,0.00022697736395580539,-0.0005256209655976511,-0.00041109384348192126,-0.0006401480877133808,0.5331993196951889,0.5342717641157405,0.5321268752746372,-0.006363940085618989,-0.0061973227096486245,-0.006530557461589353
0.0001069211621083191,0.010338115691823526,0.0003907154284815654,-0.0012497483220009007,-0.0011353918228115144,-0.001364104821190287,0.5252213118803765,0.5263457866374572,0.5240968371232957,-0.006811287712980968,-0.006592683112654578,-0.007029892313307358
0.00020280736561415318,0.006338916841594511,0.00018505984614023064,0.009734744746616914,0.009892241236259838,0.00957724825697399,0.545807073857169,0.5466875884212906,0.5449265592930473,-0.004673846351838086,-0.0045233988035000465,-0.004824293900176126
8.6208022137425e-05,0.008444999599704395,0.00035764414391400794,0.00021198069606008892,0.0003146647147767501,0.00010929667734342776,0.5360687514921386,0.5370850676570126,0.5350524353272647,0.0014223343322936296,0.0016314827463436118,0.0012131859182436474
0.00011935902137399438,0.007606605378210115,0.00023283850409318028,0.00041611618148432227,0.0005369411362615242,0.00029529122670712035,0.5355947512299548,0.5365593005954078,0.5346302018645018,-5.1246520173706934e-05,0.00011750838948344541,-0.0002200014298308593
