variance_x,variance_yaw,variance_z,mean_x,up_x,low_x,mean_yaw,up_yaw,low_yaw,mean_z,up_z,low_z
2.9342383910404927e-06,0.0008826432310571338,6.02865747563626e-05,0.009233362753126003,0.009252400239712681,0.009214325266539324,-0.5348466890123555,-0.5345165061635192,-0.5351768718611919,0.004320409550182919,0.004406701884562468,0.00423411721580337
2.8166124015616835e-06,0.0019091154016153721,5.022285111734092e-05,-0.004578189664728625,-0.00455953766259695,-0.0045968416668603004,-0.5116790460893237,-0.5111934468436008,-0.5121646453350466,-0.004538430800166379,-0.004459669551149225,-0.004617192049183533
3.64101373403201e-06,0.0011558189608692575,1.1644360782072626e-05,0.007572056067763438,0.007593262766723617,0.007550849368803259,-0.5385290446499752,-0.5381512056177704,-0.53890688368218,-0.0019084977688060764,-0.0018705732796717672,-0.0019464222579403856
0.00027655399152089297,0.001120091607612923,1.7338714828727687e-05,0.00012110848487396714,0.00030592972431383496,-6.371275456590066e-05,-0.5405822356110117,-0.5402102820812176,-0.5409541891408058,0.005049727051256209,0.005096004601897237,0.0050034495006151805
0.0003224852174144317,0.0010347467978359206,1.2869254618154431e-05,0.013056590926662327,0.013256170834902064,0.01285701101842259,-0.549870919748354,-0.5495134173510586,-0.5502284221456494,-0.001362588723965606,-0.0013227194240650008,-0.0014024580238662114
0.00031643035412735974,0.0012053976602775117,3.246597321672952e-05,0.009610699593094832,0.009808397003887656,0.009413002182302009,-0.5435097490602441,-0.5431238914369547,-0.5438956066835334,0.001983192648529476,0.0020465177837543642,0.0019198675133045883
0.00025124856350904604,0.0018175733232349285,3.693252072620362e-05,0.007862800648306575,0.00803896324630691,0.007686638050306239,-0.5510876515754342,-0.5506138375820846,-0.5515614655687837,0.0015379507138938877,0.0016054915430591206,0.001470409884728655
0.00026716848506632123,0.0015240308335084285,5.969926150978065e-05,0.006683060377570307,0.006864718376879364,0.0065014023782612495,-0.535058905312382,-0.5346250361437732,-0.5354927744809908,-0.005333603867192188,-0.005247732892536367,-0.005419474841848009
0.0002824079139140738,0.0022575054867662214,6.0345017519284084e-05,0.003879378702858988,0.004066145789458189,0.0036926116162597873,-0.5507576666361772,-0.5502296150881878,-0.5512857181841666,0.0072601098193783775,0.007346443970205636,0.007173775668551119
0.00037514672662635737,0.002984137602903182,6.098108460240009e-05,0.003943512096538611,0.0041587716789822995,0.0037282525140949225,-0.5451314886101848,-0.5445243730897089,-0.5457386041306607,0.0017650654164205863,0.0018518533773983794,0.0016782774554427932
0.00029361420528159233,0.0022097977317862834,7.752921935902572e-05,0.0037356790691292097,0.003926115680250695,0.0035452424580077243,-0.5354719338432538,-0.5349494917335078,-0.5359943759529997,-0.007584532721752754,-0.007486675108664241,-0.007682390334841267
0.00031295397823208717,0.0027158346098816134,7.51068817368055e-05,0.005591511030118289,0.005788119467345958,0.00539490259289062,-0.5403515870249483,-0.5397724070042214,-0.5409307670456753,0.0017355638428919707,0.0018318805837398396,0.0016392471020441018
0.00029627876806597353,0.0032645239871936346,7.157475863880946e-05,0.0067225023669479035,0.0069138011370751505,0.0065312035968206564,-0.5406447428843192,-0.5400097456337444,-0.541279740134894,-0.00640630266607537,-0.0063122779871800806,-0.00650032734497066
