variance_x,variance_yaw,variance_z,mean_x,up_x,low_x,mean_yaw,up_yaw,low_yaw,mean_z,up_z,low_z
2.7447329077405895e-06,0.0007682072303978575,7.696302464106397e-05,-0.0027414473981255865,-0.002723125137300078,-0.002759769658951095,0.5359868213649166,0.5362933479958145,0.5356802947340187,-0.0017972838814015132,-0.0017002619132902006,-0.0018943058495128257
1.9059742985942372e-06,0.0023892204713413683,3.7588087816974395e-05,0.0035524177657219615,0.003567685955048777,0.003537149576395146,0.5290446605298166,0.5295852369901285,0.5285040840695047,-0.005530805249874761,-0.005463001434446257,-0.0055986090653032655
7.038929906362309e-06,0.0013143610764519249,9.643142147008398e-06,0.00352129589162497,0.0035506373932943894,0.0034919543899555503,0.5288875903054778,0.5292885367450633,0.5284866438658924,-0.006367075037256321,-0.006332732031639032,-0.00640141804287361
6.105301013416669e-05,0.001472776410494602,1.682538437870301e-05,0.0023850981261619173,0.002471511817464227,0.0022986844348596076,0.5447002180206988,0.545124639569934,0.5442757964714636,-0.0016161195044037788,-0.001570755486428979,-0.0016614835223785786
0.0002446703996967782,0.0012439016102637494,1.4777113436456027e-05,0.0014370458822720777,0.0016100353778466297,0.0012640563866975257,0.5444198627638199,0.5448099143349625,0.5440298111926773,1.8209767886629826e-05,6.0722970266918505e-05,-2.4303434493658853e-05
0.0002678245407357831,0.001163164312230928,2.2070945674209704e-05,0.0018396065776639906,0.0020205964197078635,0.0016586167356201175,0.537521549348917,0.5378987301260739,0.5371443685717602,-0.004547348144273828,-0.004495391692136915,-0.0045993045964107405
0.00022651168349047717,0.0013579311176077273,3.6674772937654915e-05,-0.0031125034623285842,-0.002946057095250946,-0.0032789498294062223,0.5300520741203999,0.5304596119111505,0.5296445363296493,-0.0024164118850738426,-0.0023494368833537893,-0.002483386886793896
0.00026703318573604315,0.0013990731451093096,4.871494419902303e-05,0.0006491406443696211,0.0008298628985874894,0.0004684183901517529,0.5529084605651673,0.5533221259936272,0.5524947951367074,-0.0038769573401180924,-0.0037997675035710966,-0.003954147176665089
0.00023988705155738788,0.002120494851482421,4.993437283764227e-05,-1.8835959664812323e-05,0.0001524542022431543,-0.00019012612157277896,0.5473098660548485,0.5478191355086064,0.5468005966010907,-0.0026377198710103335,-0.0025595699008743936,-0.0027158698411462734
0.0003033587472398024,0.002400582435717388,4.194048639996119e-05,-8.487368983166816e-05,0.0001077489266008558,-0.00027749630626419214,0.5356381622937838,0.5361800225882519,0.5350963019993157,-0.0031880788105849954,-0.0031164569254070813,-0.0032597006957629094
